1150	конец	6	0.0
1151	володий	6	0.0
1152	услыхать	6	0.0
1153	съехаться	6	0.0
1154	бейт	6	0.0
1155	вежливый	6	0.0
1156	поповиць	6	0.0
1157	ширина	6	0.0
1158	кален	6	0.0
1159	поднебесье	6	0.0
1160	тугаринов	6	0.0
1161	любим	6	0.0
1162	сбруя	6	0.0
1163	окатисто	6	0.0
1164	куний	6	0.0
1165	запад	6	0.0
1166	ретиво́	6	0.0
1167	волк	6	0.0
1168	очистить	6	0.0
1169	заехать	6	0.0
1170	наказывать	6	0.0
1171	войлочки	6	0.0
1172	убитый	6	0.0
1173	боярин	6	0.0
1174	взашей	6	0.0
1175	топерик	6	0.0
1176	узнать	6	0.0
1177	застоялася	6	0.0
1178	настасьюшка	6	0.0
1179	хобот	6	0.0
1180	выше	6	0.0
1181	обвернуть	6	0.0
1182	обручница	6	0.0
1183	супротивница	6	0.0
1184	шатереть	6	0.0
1185	пуховый	6	0.0
1186	соловьиный	6	0.0
1187	амельф	6	0.0
1188	богатырскоя	6	0.0
1189	полотно	6	0.0
1190	посыльный	6	0.0
1191	столик	6	0.0
1192	медвяныий	6	0.0
1193	цари́	6	0.0
1194	ён	6	0.0
1195	повытряхнуть	6	0.0
1196	благословение	5	0.0
1197	помолитися	5	0.0
1198	ердан	5	0.0
1199	прощаться	5	0.0
1200	карабельщик	5	0.0
1201	каспицкий	5	0.0
1202	остров	5	0.0
1203	горе	5	0.0
1204	дивоваться	5	0.0
1205	приложиться	5	0.0
1206	ердань	5	0.0
1207	число	5	0.0
1208	преставиться	5	0.0
1209	улочка	5	0.0
1210	радошный	5	0.0
1211	ременчатый	5	0.0
1212	этый	5	0.0
1213	переулочек	5	0.0
1214	ступать	5	0.0
1215	почестной	5	0.0
1216	малёшенький	5	0.0
1217	пресвятой	5	0.0
1218	смертный	5	0.0
1219	тожно	5	0.0
1220	закручиниться	5	0.0
1221	пробуждаться	5	0.0
1222	рассыпаться	5	0.0
1223	дома	5	0.0
1224	игра	5	0.0
1225	рано	5	0.0
1226	парус	5	0.0
1227	всяк	5	0.0
1228	дно	5	0.0
1229	ключ	5	0.0
1230	остатний	5	0.0
1231	подарочек	5	0.0
1232	мастер	5	0.0
1233	песок	5	0.0
1234	шпенёчек	5	0.0
1235	повыломать	5	0.0
1236	душечка	5	0.0
1237	друго	5	0.0
1238	охота	5	0.0
1239	попадать	5	0.0
1240	светловать	5	0.0
1241	нянюшка	5	0.0
1242	медвяный	5	0.0
1243	подойти	5	0.0
1244	поклонитися	5	0.0
1245	наряжаться	5	0.0
1246	нянька	5	0.0
1247	поле́	5	0.0
1248	толпа	5	0.0
1249	сказаться	5	0.0
1250	заводь	5	0.0
1251	сибирский	5	0.0
1252	узда	5	0.0
1253	сапожок	5	0.0
1254	точёный	5	0.0
1255	почаять	5	0.0
1256	десять	5	0.0
1257	соболий	5	0.0
1258	хотя	5	0.0
1259	изукрасить	5	0.0
1260	всякий	5	0.0
1261	подхватывать	5	0.0
1262	подарить	5	0.0
1263	переулок	5	0.0
1264	живить	5	0.0
1265	зерно	5	0.0
1266	сытый	5	0.0
1267	гренуть	5	0.0
1268	голодный	5	0.0
1269	потопить	5	0.0
1270	пьяница	5	0.0
1271	частый	5	0.0
1272	отшибить	5	0.0
1273	хотёнок	5	0.0
1274	злой	5	0.0
1275	татаровеять	5	0.0
1276	выкуп	5	0.0
1277	затем	5	0.0
1278	раздолье	5	0.0
1279	бровь	5	0.0
1280	муравленый	5	0.0
1281	вишенье	5	0.0
1282	орешение	5	0.0
1283	пуговка	5	0.0
1284	свататься	5	0.0
1285	щап	5	0.0
1286	белоду́бов	5	0.0
1287	едь	5	0.0
1288	темный	5	0.0
1289	корить	5	0.0
1290	ильюшенек	5	0.0
1291	мудрёный	5	0.0
1292	венец	5	0.0
1293	киевск	5	0.0
1294	промолвить	5	0.0
1295	нунёчек	5	0.0
1296	привязать	5	0.0
1297	сторонушка	5	0.0
1298	прохлаждаться	5	0.0
1299	кирпичный	5	0.0
1300	надвое	5	0.0
1301	ям	5	0.0
1302	слышать	5	0.0
1303	тоска	5	0.0
1304	выпивать	5	0.0
1305	вслед	5	0.0
1306	пьяный	5	0.0
1307	скидывать	5	0.0
1308	сыпать	5	0.0
1309	кольчуга	5	0.0
1310	улететь	5	0.0
1311	добра́	5	0.0
1312	трете́ть	5	0.0
1313	света	5	0.0
1314	инный	5	0.0
1315	свести	5	0.0
1316	ляховицкий	5	0.0
1317	василистый	5	0.0
1318	микуличный	5	0.0
1319	девчин	5	0.0
1320	женщина	5	0.0
1321	поотведать	5	0.0
1322	тесовый	5	0.0
1323	стрелка	5	0.0
1324	маленька	5	0.0
1325	кологрив	5	0.0
1326	полонянин	5	0.0
1327	порука	5	0.0
1328	захвастаться	5	0.0
1329	хозяин	5	0.0
1330	ата	5	0.0
1331	данилушко	5	0.0
1332	светной	5	0.0
1333	мишатычок	5	0.0
1334	молвитя	5	0.0
1335	луга	5	0.0
1336	котёл	5	0.0
1337	жа	5	0.0
1338	башня	5	0.0
1339	хитромудрый	5	0.0
1340	расти	5	0.0
1341	есь	5	0.0
1342	матвей	5	0.0
1343	нея	5	0.0
1344	олёшенек	5	0.0
1345	шоломить	5	0.0
1346	омельф	5	0.0
1347	копьице	5	0.0
1348	подворьице	5	0.0
1349	разъехаться	5	0.0
1350	ручушка	5	0.0
1351	провожать	5	0.0
1352	доидти	5	0.0
1353	соскакивать	5	0.0
1354	локоть	5	0.0
1355	кабак	5	0.0
1356	дитятко	5	0.0
1357	холм	5	0.0
1358	печь	5	0.0
1359	любимыий	5	0.0
1360	нагнать	5	0.0
1361	расшибить	5	0.0
1362	дрова	5	0.0
1363	никитий	5	0.0
1364	рог	5	0.0
1365	привести	5	0.0
1366	манойл	5	0.0
1367	послужить	5	0.0
1368	учёствовать	5	0.0
1369	королевичнуть	5	0.0
1370	разорвать	5	0.0
1371	растоптать	5	0.0
1372	просыпаться	5	0.0
1373	бык	5	0.0
1374	карман	5	0.0
1375	надеяться	5	0.0
1376	обыграть	5	0.0
1377	душенька	5	0.0
1378	искра	5	0.0
1379	сыпаться	5	0.0
1380	конюшенка	5	0.0
1381	накладывать	5	0.0
1382	множество	5	0.0
1383	зять	5	0.0
1384	мамаев	5	0.0
1385	посланник	5	0.0
1386	думати	5	0.0
1387	глубокиий	5	0.0
1388	латырить	5	0.0
1389	выспрашивать	5	0.0
1390	повар	5	0.0
1391	раниться	5	0.0
1392	кровавиться	5	0.0
1393	колоть	5	0.0
1394	просесть	5	0.0
1395	палатка	5	0.0
1396	реченька	5	0.0
1397	выбираться	5	0.0
1398	маковка	5	0.0
1399	сшевелиться	5	0.0
1400	гор	5	0.0
1401	крышечка	5	0.0
1402	сера	4	0.0
1403	корма	4	0.0
1404	матерой	4	0.0
1405	около	4	0.0
1406	святыня	4	0.0
1407	долгомерный	4	0.0
1408	погулять	4	0.0
1409	спасти	4	0.0
1410	четверть	4	0.0
1411	забавлятися	4	0.0
1412	товый	4	0.0
1413	испужалисить	4	0.0
1414	милость	4	0.0
1415	ослушаться	4	0.0
1416	молебен	4	0.0
1417	поднять	4	0.0
1418	дру́гий	4	0.0
1419	шататься	4	0.0
1420	чернавушка	4	0.0
1421	стариться	4	0.0
1422	мера	4	0.0
1423	собиралисить	4	0.0
1424	перевал	4	0.0
1425	набить	4	0.0
1426	погода	4	0.0
1427	новоторжанин	4	0.0
1428	ворохнуться	4	0.0
1429	бояться	4	0.0
1430	многий	4	0.0
1431	казень	4	0.0
1432	понести	4	0.0
1433	пробудиться	4	0.0
1434	брателок	4	0.0
1435	давно	4	0.0
1436	ножевой	4	0.0
1437	всколыбалася	4	0.0
1438	показаться	4	0.0
1439	утеха	4	0.0
1440	получать	4	0.0
1441	настоятель	4	0.0
1442	похвалялисить	4	0.0
1443	безумный	4	0.0
1444	бола	4	0.0
1445	торговыий	4	0.0
1446	построить	4	0.0
1447	воротить	4	0.0
1448	рвать	4	0.0
1449	нейти	4	0.0
1450	требовать	4	0.0
1451	спускать	4	0.0
1452	красной	4	0.0
1453	бумага	4	0.0
1454	имение	4	0.0
1455	ду́бова	4	0.0
1456	зоря	4	0.0
1457	можайский	4	0.0
1458	гуселышко	4	0.0
1459	пригодилось	4	0.0
1460	ранешенький	4	0.0
1461	выбирать	4	0.0
1462	позади	4	0.0
1463	впереди	4	0.0
1464	встретить	4	0.0
1465	боголюбов	4	0.0
1466	думушка	4	0.0
1467	рученька	4	0.0
1468	дерево	4	0.0
1469	милостыня	4	0.0
1470	мамушка	4	0.0
1471	б	4	0.0
1472	сей	4	0.0
1473	долгий	4	0.0
1474	отказать	4	0.0
1475	широка́	4	0.0
1476	унести	4	0.0
1477	приниматься	4	0.0
1478	полгода	4	0.0
1479	пригодиться	4	0.0
1480	особица	4	0.0
1481	праведный	4	0.0
1482	неведомый	4	0.0
1483	чуриловый	4	0.0
1484	появилася	4	0.0
1485	сафьян	4	0.0
1486	старуха	4	0.0
1487	торговый	4	0.0
1488	приговариват	4	0.0
1489	дале́ч	4	0.0
1490	еда	4	0.0
1491	премладый	4	0.0
1492	скатить	4	0.0
1493	обрезать	4	0.0
1494	служба	4	0.0
1495	мягкий	4	0.0
1496	снять	4	0.0
1497	стакан	4	0.0
1498	уродовать	4	0.0
1499	вдовиный	4	0.0
1500	восударыня	4	0.0
1501	сколько	4	0.0
1502	поли́	4	0.0
1503	неволя	4	0.0
1504	спрашиват	4	0.0
1505	отвечат	4	0.0
1506	дождатися	4	0.0
1507	мелкий	4	0.0
1508	се́ребро	4	0.0
1509	богатов	4	0.0
1510	острый	4	0.0
1511	ножик	4	0.0
1512	бурнастый	4	0.0
1513	беседа	4	0.0
1514	хитрый	4	0.0
1515	мудрость	4	0.0
1516	платить	4	0.0
1517	заря	4	0.0
1518	путятишный	4	0.0
1519	соболиный	4	0.0
1520	молитва	4	0.0
1521	подломиться	4	0.0
1522	кость	4	0.0
1523	возраст	4	0.0
1524	голый	4	0.0
1525	давыд	4	0.0
1526	попов	4	0.0
1527	спрашиватить	4	0.0
1528	княгин	4	0.0
1529	приводить	4	0.0
1530	черный	4	0.0
1531	лечь	4	0.0
1532	трубонька	4	0.0
1533	благословленьице	4	0.0
1534	летать	4	0.0
1535	дочка	4	0.0
1536	волчий	4	0.0
1537	сыть	4	0.0
1538	русийский	4	0.0
1539	привозить	4	0.0
1540	злата	4	0.0
1541	столька	4	0.0
1542	повыиграть	4	0.0
1543	ося	4	0.0
1544	нунешний	4	0.0
1545	особин	4	0.0
1546	грозный	4	0.0
1547	шахматнуть	4	0.0
1548	жаль	4	0.0
1549	молодецкия	4	0.0
1550	воспроговорить	4	0.0
1551	пошаталисить	4	0.0
1552	белодубово	4	0.0
1553	клещ	4	0.0
1554	обруч	4	0.0
1555	копать	4	0.0
1556	захватить	4	0.0
1557	сбрызнуть	4	0.0
1558	марь	4	0.0
1559	случиться	4	0.0
1560	драться	4	0.0
1561	доспрашивать	4	0.0
1562	застать	4	0.0
1563	питьё	4	0.0
1564	сонныий	4	0.0
1565	проспаться	4	0.0
1566	протверезиться	4	0.0
1567	пазуха	4	0.0
1568	бегать	4	0.0
1569	промежду́	4	0.0
1570	прохмелиться	4	0.0
1571	меженный	4	0.0
1572	возить	4	0.0
1573	оставляться	4	0.0
1574	спасеный	4	0.0
1575	забыть	4	0.0
1576	белыий	4	0.0
1577	делить	4	0.0
1578	печальный	4	0.0
1579	дру́г	4	0.0
1580	михайлушко	4	0.0
1581	переехать	4	0.0
1582	дмитрий	4	0.0
1583	панов	4	0.0
1584	изба	4	0.0
1585	схватить	4	0.0
1586	свадебка	4	0.0
1587	схватилися	4	0.0
1588	рассказать	4	0.0
1589	губа	4	0.0
1590	повыманить	4	0.0
1591	борец	4	0.0
1592	опраксия	4	0.0
1593	возлюбить	4	0.0
1594	беречь	4	0.0
1595	угодный	4	0.0
1596	баенка	4	0.0
1597	тёплый	4	0.0
1598	потешиться	4	0.0
1599	вес	4	0.0
1600	повыпустить	4	0.0
1601	похвалёный	4	0.0
1602	воронко	4	0.0
1603	хорониться	4	0.0
1604	свёрстный	4	0.0
1605	скоро́	4	0.0
1606	сердечный	4	0.0
1607	трубочка	4	0.0
1608	саха́рный	4	0.0
1609	безбожница	4	0.0
1610	самоцветный	4	0.0
1611	втора	4	0.0
1612	се	4	0.0
1613	строгий	4	0.0
1614	ножечка	4	0.0
1615	выговариват	4	0.0
1616	кирпищать	4	0.0
1617	сказнить	4	0.0
1618	сложить	4	0.0
1619	высок	4	0.0
1620	ткося	4	0.0
1621	наскоро	4	0.0
1622	чара	4	0.0
1623	сердцё	4	0.0
1624	о́	4	0.0
1625	разговаривать	4	0.0
1626	седа	4	0.0
1627	подле	4	0.0
1628	запечье	4	0.0
1629	поддеть	4	0.0
1630	корова	4	0.0
1631	дождь	4	0.0
1632	ести	4	0.0
1633	трупьё	4	0.0
1634	доселевый	4	0.0
1635	слобода	4	0.0
1636	микитушка	4	0.0
1637	ухватка	4	0.0
1638	распроститься	4	0.0
1639	тринадцата	4	0.0
1640	тяжёлый	4	0.0
1641	шапочка	4	0.0
1642	потрясалася	4	0.0
1643	высоко	4	0.0
1644	владать	4	0.0
1645	плотный	4	0.0
1646	радость	4	0.0
1647	добрыий	4	0.0
1648	пировать	4	0.0
1649	нонеча	4	0.0
1650	застёгивать	4	0.0
1651	тесмяный	4	0.0
1652	чинжалище	4	0.0
1653	дорожечка	4	0.0
1654	восток	4	0.0
1655	собрать	4	0.0
1656	попросить	4	0.0
1657	спускаться	4	0.0
1658	надоть	4	0.0
1659	слезил	4	0.0
1660	за́	4	0.0
1661	поваживать	4	0.0
1662	теперо	4	0.0
1663	нерадостнуть	4	0.0
1664	никуличнуть	4	0.0
1665	посватывать	4	0.0
1666	бездокладочный	4	0.0
1667	писа́ном	4	0.0
1668	скоморошский	4	0.0
1669	левонтий	4	0.0
1670	ухватить	4	0.0
1671	выдернуть	4	0.0
1672	сизый	4	0.0
1673	проломить	4	0.0
1674	зеркало	4	0.0
1675	пуща	4	0.0
1676	бранить	4	0.0
1677	горынчище	4	0.0
1678	змей	4	0.0
1679	анна	4	0.0
1680	преудалый	4	0.0
1681	данило	4	0.0
1682	ободверин	4	0.0
1683	кроволитий	4	0.0
1684	расходиться	4	0.0
1685	распинать	4	0.0
1686	поленецкий	4	0.0
1687	соколов	4	0.0
1688	выжлокова	4	0.0
1689	невесёлый	4	0.0
1690	тетивочко	4	0.0
1691	пучаять	4	0.0
1692	свирипай	4	0.0
1693	русь	4	0.0
1694	достать	4	0.0
1695	плётка	4	0.0
1696	отряхивать	4	0.0
1697	трое	4	0.0
1698	ретив	4	0.0
1699	братан	4	0.0
1700	читать	4	0.0
1701	напечатать	4	0.0
1702	косица	4	0.0
1703	суздалец	4	0.0
1704	горячий	4	0.0
1705	драгоценный	4	0.0
1706	краса	4	0.0
1707	салтана	4	0.0
1708	славно	4	0.0
1709	орёл	4	0.0
1710	расстилаться	4	0.0
1711	завиваться	4	0.0
1712	напуск	4	0.0
1713	дерзить	4	0.0
1714	прежном	4	0.0
1715	изломалисить	4	0.0
1716	племя	4	0.0
1717	телесный	4	0.0
1718	холодный	4	0.0
1719	ествушко	4	0.0
1720	мужичок	4	0.0
1721	повырубить	4	0.0
1722	ествушка	4	0.0
1723	насмотреть	4	0.0
1724	косить	4	0.0
1725	ставиться	4	0.0
1726	лотняноый	4	0.0
1727	господний	4	0.0
1728	сцапинок	4	0.0
1729	лапотец	4	0.0
1730	ударять	4	0.0
1731	илюша	4	0.0
1732	бусурманьский	4	0.0
1733	опраксеюшка	4	0.0
1734	питейный	4	0.0
1735	шубонька	4	0.0
1736	птица	4	0.0
1737	берёза	4	0.0
1738	смородина	4	0.0
1739	лесушка	4	0.0
1740	гнёздышко	4	0.0
1741	приковать	4	0.0
1742	рогатин	4	0.0
1743	крестьянский	4	0.0
1744	орать	4	0.0
1745	грошовый	4	0.0
1746	вольгин	4	0.0
1747	плавать	3	0.0
1748	гоголь	3	0.0
1749	хоробрая	3	0.0
1750	никитин	3	0.0
1751	ставить	3	0.0
1752	поперёк	3	0.0
1753	берег	3	0.0
1754	караул	3	0.0
1755	приложитися	3	0.0
1756	взговорить	3	0.0
1757	разгораться	3	0.0
1758	жара	3	0.0
1759	порох	3	0.0
1760	разбивать	3	0.0
1761	человечий	3	0.0
1762	васильев	3	0.0
1763	вышина	3	0.0
1764	долина	3	0.0
1765	сломить	3	0.0
1766	карабельный	3	0.0
1767	пристань	3	0.0
1768	поступок	3	0.0
1769	подарок	3	0.0
1770	ерусалим	3	0.0
1771	баба	3	0.0
1772	христос	3	0.0
1773	письмо	3	0.0
1774	обедать	3	0.0
1775	схоронить	3	0.0
1776	крепко	3	0.0
1777	обувать	3	0.0
1778	захотелось	3	0.0
1779	васенька	3	0.0
1780	лёгкое	3	0.0
1781	горб	3	0.0
1782	удача	3	0.0
1783	стречаять	3	0.0
1784	новеград	3	0.0
1785	нахаживать	3	0.0
1786	просматривать	3	0.0
1787	цветный	3	0.0
1788	махнуть	3	0.0
1789	крянуться	3	0.0
1790	званый	3	0.0
1791	порасхвастаться	3	0.0
1792	мона́стырь	3	0.0
1793	спас	3	0.0
1794	смоленский	3	0.0
1795	запись	3	0.0
1796	посередь	3	0.0
1797	буслаев	3	0.0
1798	соты	3	0.0
1799	портомойница	3	0.0
1800	любезный	3	0.0
1801	служаночка	3	0.0
1802	опочить	3	0.0
1803	поигрывать	3	0.0
1804	брателко	3	0.0
1805	черта	3	0.0
1806	шалыгойя	3	0.0
1807	душа	3	0.0
1808	колокол	3	0.0
1809	хлыстнуть	3	0.0
1810	пивный	3	0.0
1811	напуститься	3	0.0
1812	каменный	3	0.0
1813	соскучиться	3	0.0
1814	заложить	3	0.0
1815	невод	3	0.0
1816	закинуть	3	0.0
1817	тонька	3	0.0
1818	добыть	3	0.0
1819	рыбка	3	0.0
1820	умный	3	0.0
1821	успеть	3	0.0
1822	вымолвить	3	0.0
1823	дру́гойя	3	0.0
1824	распущать	3	0.0
1825	подоспеть	3	0.0
1826	още	3	0.0
1827	сороковка	3	0.0
1828	волна	3	0.0
1829	ломать	3	0.0
1830	кораблик	3	0.0
1831	лебединый	3	0.0
1832	сенной	3	0.0
1833	езживать	3	0.0
1834	микола	3	0.0
1835	чернава	3	0.0
1836	перелётный	3	0.0
1837	клюка	3	0.0
1838	посох	3	0.0
1839	потыкать	3	0.0
1840	куница	3	0.0
1841	изволить	3	0.0
1842	поворачивать	3	0.0
1843	сума	3	0.0
1844	отойти	3	0.0
1845	крещёный	3	0.0
1846	виноватый	3	0.0
1847	недобрый	3	0.0
1848	сторонка	3	0.0
1849	выговорить	3	0.0
1850	косящеть	3	0.0
1851	прощать	3	0.0
1852	лежалый	3	0.0
1853	мамка	3	0.0
1854	стыд	3	0.0
1855	потешаться	3	0.0
1856	вынимать	3	0.0
1857	доход	3	0.0
1858	старина	3	0.0
1859	многие	3	0.0
1860	распотешиться	3	0.0
1861	зреть	3	0.0
1862	киевлян	3	0.0
1863	жалоба	3	0.0
1864	появилися	3	0.0
1865	улов	3	0.0
1866	свежий	3	0.0
1867	жалование	3	0.0
1868	называться	3	0.0
1869	повыстрелять	3	0.0
1870	утица	3	0.0
1871	молодица	3	0.0
1872	неразумный	3	0.0
1873	мендалидов	3	0.0
1874	мощь	3	0.0
1875	борисов	3	0.0
1876	пожалуй	3	0.0
1877	терема	3	0.0
1878	сукно	3	0.0
1879	полупир	3	0.0
1880	купава	3	0.0
1881	пара	3	0.0
1882	хош	3	0.0
1883	завести	3	0.0
1884	смотрячиться	3	0.0
1885	злаченый	3	0.0
1886	ковёр	3	0.0
1887	судить	3	0.0
1888	драть	3	0.0
1889	девка	3	0.0
1890	нанять	3	0.0
1891	пированье	3	0.0
1892	досуха	3	0.0
1893	груди́	3	0.0
1894	родиться	3	0.0
1895	небылой	3	0.0
1896	блудищий	3	0.0
1897	мелок	3	0.0
1898	выглядывать	3	0.0
1899	шиб	3	0.0
1900	сшибить	3	0.0
1901	наезжать	3	0.0
1902	невольный	3	0.0
1903	наёмный	3	0.0
1904	поезживать	3	0.0
1905	отмахнуть	3	0.0
1906	площадь	3	0.0
1907	посылата	3	0.0
1908	опетя	3	0.0
1909	сажный	3	0.0
1910	насадочек	3	0.0
1911	мишка	3	0.0
1912	славы́	3	0.0
1913	поднебесный	3	0.0
1914	яхонт	3	0.0
1915	бок	3	0.0
1916	хитрость	3	0.0
1917	таможня	3	0.0
1918	живот	3	0.0
1919	поднести	3	0.0
1920	займовать	3	0.0
1921	тка	3	0.0
1922	счастие	3	0.0
1923	послушеть	3	0.0
1924	соловьев	3	0.0
1925	входить	3	0.0
1926	отворить	3	0.0
1927	оба	3	0.0
1928	видывать	3	0.0
1929	тюрьма	3	0.0
1930	поезд	3	0.0
1931	непра	3	0.0
1932	следовать	3	0.0
1933	войти	3	0.0
1934	садилися	3	0.0
1935	дядюшка	3	0.0
1936	поразъехаться	3	0.0
1937	корба	3	0.0
1938	поесть	3	0.0
1939	выход	3	0.0
1940	тихиима	3	0.0
1941	зеленыий	3	0.0
1942	три́	3	0.0
1943	дру́го	3	0.0
1944	лебёдушка	3	0.0
1945	даваета	3	0.0
1946	гнаться	3	0.0
1947	воротилися	3	0.0
1948	ржать	3	0.0
1949	мять	3	0.0
1950	травяной	3	0.0
1951	мешок	3	0.0
1952	взглянуть	3	0.0
1953	подскакивать	3	0.0
1954	воспрого́ворить	3	0.0
1955	затым	3	0.0
1956	всиха	3	0.0
1957	о́ный	3	0.0
1958	спроговорить	3	0.0
1959	времячко	3	0.0
1960	теперечка	3	0.0
1961	туд	3	0.0
1962	царство	3	0.0
1963	псить	3	0.0
1964	дон	3	0.0
1965	донский	3	0.0
1966	тавлея	3	0.0
1967	ступень	3	0.0
1968	выиграть	3	0.0
1969	голубь	3	0.0
1970	хрустальный	3	0.0
1971	посыпаться	3	0.0
1972	лес	3	0.0
1973	прискакать	3	0.0
1974	строить	3	0.0
1975	кузница	3	0.0
1976	сковать	3	0.0
1977	оловянный	3	0.0
1978	дёрнуть	3	0.0
1979	почать	3	0.0
1980	сести	3	0.0
1981	спасть	3	0.0
1982	вся	3	0.0
1983	подговаривать	3	0.0
1984	уговаривать	3	0.0
1985	любима́	3	0.0
1986	нынёчек	3	0.0
1987	чужой	3	0.0
1988	сонный	3	0.0
1989	прибегать	3	0.0
1990	окулей	3	0.0
1991	кручинушка	3	0.0
1992	сарацинский	3	0.0
1993	дедушка	3	0.0
1994	крик	3	0.0
1995	проходить	3	0.0
1996	высыпать	3	0.0
1997	часть	3	0.0
1998	чере́з	3	0.0
1999	пособить	3	0.0
2000	забить	3	0.0
2001	безнапрасный	3	0.0
2002	во́	3	0.0
2003	сокрутиться	3	0.0
2004	чинить	3	0.0
2005	мерный	3	0.0
2006	просватать	3	0.0
2007	загорский	3	0.0
2008	холопка	3	0.0
2009	месть	3	0.0
2010	заход	3	0.0
2011	скрестить	3	0.0
2012	улановий	3	0.0
2013	бережно	3	0.0
2014	кровавыя	3	0.0
2015	изымать	3	0.0
2016	лишь	3	0.0
2017	пиркома	3	0.0
2018	метаться	3	0.0
2019	бумажный	3	0.0
2020	нерадошный	3	0.0
2021	нарядить	3	0.0
2022	честно	3	0.0
2023	учить	3	0.0
2024	засадить	3	0.0
2025	поговорить	3	0.0
2026	перески	3	0.0
2027	тоненек	3	0.0
2028	жуковинья	3	0.0
2029	парный	3	0.0
2030	баёнок	3	0.0
2031	байн	3	0.0
2032	подушечка	3	0.0
2033	пере́стрелить	3	0.0
2034	скоренько	3	0.0
2035	младой	3	0.0
2036	сваечка	3	0.0
2037	вместе	3	0.0
2038	меньшой	3	0.0
2039	богатырския	3	0.0
2040	сте	3	0.0
2041	бурочко	3	0.0
2042	треть	3	0.0
2043	сива	3	0.0
2044	водить	3	0.0
2045	косящатый	3	0.0
2046	путятина	3	0.0
2047	обед	3	0.0
2048	скорописный	3	0.0
2049	мила	3	0.0
2050	василисушка	3	0.0
2051	колчан	3	0.0
2052	горючьмить	3	0.0
2053	слезьмить	3	0.0
2054	боёвый	3	0.0
2055	спороть	3	0.0
2056	зо́лот	3	0.0
2057	дружок	3	0.0
2058	данила	3	0.0
2059	чернёный	3	0.0
2060	перчаточка	3	0.0
2061	перов	3	0.0
2062	подареньице	3	0.0
2063	отбирать	3	0.0
2064	караблеять	3	0.0
2065	труба	3	0.0
2066	добры́ха	3	0.0
2067	славна	3	0.0
2068	слушать	3	0.0
2069	неровно	3	0.0
2070	катиться	3	0.0
2071	пётр	3	0.0
2072	потупить	3	0.0
2073	подносчичка	3	0.0
2074	невежливый	3	0.0
2075	очестливый	3	0.0
2076	семим	3	0.0
2077	се́реда	3	0.0
2078	меч	3	0.0
2079	ком	3	0.0
2080	ка́зак	3	0.0
2081	вольный	3	0.0
2082	исусов	3	0.0
2083	едино́ть	3	0.0
2084	едину́	3	0.0
2085	гридёнка	3	0.0
2086	имень	3	0.0
2087	левонтие	3	0.0
2088	прохаживать	3	0.0
2089	подле́	3	0.0
2090	поганоё	3	0.0
2091	у́терпеть	3	0.0
2092	щека	3	0.0
2093	смерд	3	0.0
2094	засельщина	3	0.0
2095	крыльё	3	0.0
2096	мати	3	0.0
2097	чисту́	3	0.0
2098	глупешенький	3	0.0
2099	степь	3	0.0
2100	копеец	3	0.0
2101	беструменский	3	0.0
2102	…	3	0.0
2103	пыль	3	0.0
2104	стара	3	0.0
2105	схватиться	3	0.0
2106	белы́ха	3	0.0
2107	выспрашиват	3	0.0
2108	позабавиться	3	0.0
2109	спасибо	3	0.0
2110	заводить	3	0.0
2111	лошадь	3	0.0
2112	боевой	3	0.0
2113	калачик	3	0.0
2114	съесть	3	0.0
2115	подыматься	3	0.0
2116	нехороший	3	0.0
2117	полный	3	0.0
2118	теперича	3	0.0
2119	таки	3	0.0
2120	употчевать	3	0.0
2121	отъезд	3	0.0
2122	говаривать	3	0.0
2123	моло́дый	3	0.0
2124	тринадцать	3	0.0
2125	рваться	3	0.0
2126	ожидать	3	0.0
2127	сполниться	3	0.0
2128	скорбить	3	0.0
2129	молодый	3	0.0
2130	промежду	3	0.0
2131	ноги́	3	0.0
2132	про́ходить	3	0.0
2133	алешка	3	0.0
2134	подли́	3	0.0
2135	сопротить	3	0.0
2136	скамеечка	3	0.0
2137	бласловить	3	0.0
2138	настасия	3	0.0
2139	выехать	3	0.0
2140	скорёшенький	3	0.0
2141	разгореться	3	0.0
2142	повыехать	3	0.0
2143	отправиться	3	0.0
2144	пред	3	0.0
2145	послушать	3	0.0
2146	женитися	3	0.0
2147	голубеть	3	0.0
2148	темя	3	0.0
2149	первое	3	0.0
2150	скамейка	3	0.0
2151	украина	3	0.0
2152	що	3	0.0
2153	хто	3	0.0
2154	сердцо	3	0.0
2155	случилася	3	0.0
2156	соб	3	0.0
2157	удаленький	3	0.0
2158	позолочен	3	0.0
2159	удаленька	3	0.0
2160	гридница	3	0.0
2161	пухов	3	0.0
2162	ратный	3	0.0
2163	желать	3	0.0
2164	резвы́	3	0.0
2165	скок	3	0.0
2166	отсель	3	0.0
2167	пятисотный	3	0.0
2168	пречистый	3	0.0
2169	послушаться	3	0.0
2170	малыий	3	0.0
2171	первой	3	0.0
2172	сечь	3	0.0
2173	пламение	3	0.0
2174	змеенышек	3	0.0
2175	приужахнуться	3	0.0
2176	кончинушка	3	0.0
2177	христианский	3	0.0
2178	богатырскиий	3	0.0
2179	пещерушко	3	0.0
2180	русскиий	3	0.0
2181	драка	3	0.0
2182	дурак	3	0.0
2183	пятнадцать	3	0.0
2184	шамахинский	3	0.0
2185	порушить	3	0.0
2186	вниз	3	0.0
2187	собиратися	3	0.0
2188	немного	3	0.0
2189	удариться	3	0.0
